Collibra Resource ID,Requirement Name,Requirement Description,Collibra Location ID,Published Indicator,Data Quality Requirement Target,Dictionary Reference Number,Extract Timestamp
9f5c8ce0-e14b-41e7-b66c-1c96bfae006b,number of months open.Conformity[measure of time],The number of months open must conform to the measure of time data standard.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
5414138e-356a-4e00-9958-f259f755c2e6,number of outstanding retail mortgage loans.Conformity[non negative integer],The number of outstanding retail mortgage loans must conform to non negative integer data standard.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
142e8607-5ab9-4a31-b3d5-a7955def9b5a,number of properties in possession.Conformity[positive integer],The number of properties in possession must conform to positive integer data standard.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
b86ce77e-f18b-4c02-a6c3-5c1532a26f9f,number of properties owned by obligor.Conformity[count],A number of properties mortgaged by obligor must conform to the count data standard.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
08638ce7-e21d-47fd-8325-1321156b8c29,number of times delinquent in last 12 months.Conformity[non negative integer],The value of the number of times delinquent in last 12 months must conform to the non negative integer data standard.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,DD119225,Fri Feb 19 05:31:51 HKT 2021
a7078646-4250-4882-adc6-7206fcdc76f8,number of times delinquent in last 12 months.Validity,The number of times delinquent in last 12 months must be between 0 and 12.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
78ed776a-e36d-49a8-aad4-c3efca3d88ce,number of units held.Conformity[count],A number of units held must conform to the count data standard,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
e916e29d-7e88-4fe3-9616-fa7059a53cf9,number of units held.Validity,Must be a valid number of units held in Interger Data Standard.,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,0.99,DD120851,Fri Feb 19 05:31:51 HKT 2021
db40935d-5f87-4315-b559-4e28791e5c28,number of units held.Validity.1,Must be a valid number of units held in insurance product range data standard,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.99,DD120851,Fri Feb 19 05:31:51 HKT 2021
342a1291-73d0-4592-8c13-4f561f64f30e,obligor.Accuracy[ability of borrower to repay indicator],An obligor must have the ability of borrower to repay indicator as recorded in the authoritative source for the obligor.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
85b98116-c3f7-49fa-b1fd-51c778e1099f,obligor.Accuracy[leveraged lending facilities indicator],An obligor must have the leveraged lending facilities indicator as recorded in the authoritative source for the obligor.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,DD119344,Fri Feb 19 05:31:51 HKT 2021
654ed1eb-23c4-4f49-a4c7-b995aa2fe1c9,obligor.Completeness[ability of borrower to repay indicator],An obligor must have exactly one ability of borrower to repay indicator.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
74410ed2-a6d7-4225-a93a-6c0e308c03be,obligor.Completeness[expected dilution risk loss],An obligor must have exactly one expected dilution risk loss.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
af84f197-37e8-4579-a6fc-5e9ef22a0f2a,obligor.Completeness[leveraged lending facilities indicator],An obligor must have exactly one leveraged lending facilities indicator.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,DD119362,Fri Feb 19 05:31:51 HKT 2021
473055ae-b860-46e7-9281-3141fa7c5552,obligor.Completeness[monthly outgoing for all loans amount],An obligor must have exactly one monthly outgoing for all loans amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
decb6fef-fc1a-402c-8ba8-d4ad3b9b6168,obligor.Completeness[monthly outgoing for secured loans amount],An obligor must have exactly one monthly outgoing for secured loans amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
5788357e-5d82-4f77-9e88-bfd240f9e2ba,obligor.Completeness[monthly outgoing for unsecured loans amount],An obligor must have exactly one monthly outgoing for unsecured loans amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
1c0fddb8-21c3-4e41-985b-50543fec6c76,obligor.Completeness[number of income producing properties owned by obligor],An obligor must have an exact number of income producing properties owned by obligor.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
4899d7de-204a-4a79-910b-124d13ceb461,obligor.Completeness[number of properties owned by obligor],"A obligor must have exactly one number of properties owned by obligor.
 ",b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
c420af3a-ab1b-4a82-bfd0-356facc8ad30,obligor.Completeness[obligor identifier],An obligor must have exactly one obligor identifier.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
fb2539ff-e859-4013-9359-624fc1e7691a,obligor.Completeness[obligor risk weight],An obligor must have exactly one obligor risk weight.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
d263b1ef-6faf-49e1-b6f8-584c8dae2540,obligor.Completeness[probability of default],An obligor must have exactly one probability of default.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
f5cf417b-7634-481c-9165-f95da044a2df,obligor.Completeness[utilised credit facility],An obligor must have exactly one utilised credit facility.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
6f5f812c-990c-47ad-b8e6-920a606a618c,obligor.Conformity[party identifier],An obligor must conform to the party identifier data standard.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,DD00122465,Fri Feb 19 05:31:51 HKT 2021
db59f2cb-5754-4f25-a3c6-9b8ee1c4d675,obligor customer relationship.Conformity[customer relationship],An obligor customer relationship must conform to the customer relationship identifier data standard.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,DD00122374,Fri Feb 19 05:31:51 HKT 2021
05c72b7e-7e68-4a92-a65d-7a7a5147772d,obligor financial statements.Completeness[accounts payable amount],An obligor financial statements must have exactly one accounts payable amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
ac65660b-c5ba-465e-891d-de12351c8a7c,obligor financial statements.Completeness[accounts receivable amount],An obligor financial statements must have exactly one accounts receivable amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
38cf8247-2dfc-4e54-9626-5616767e4c17,obligor financial statements.Completeness[accrued expense amount],An obligor financial statements must have exactly one accrued expense amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
a311226e-6022-4276-a60c-10247b25dd25,obligor financial statements.Completeness[accumulated depreciation and impairment amount],An obligor financial statements must have exactly one accumulated depreciation and impairment amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
676fa9b0-1964-4ce7-9083-f99a4fde2551,obligor financial statements.Completeness[accumulated other comprehensive income amount],An obligor financial statements must have exactly one accumulated other comprehensive income amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
7fc0f662-c639-4e63-8f56-4436308d0fa5,obligor financial statements.Completeness[after tax expense amount],An obligor financial statements must have exactly one after tax expense amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
4b9d2ea2-801e-4dcd-baa7-0abf099c8052,obligor financial statements.Completeness[after tax Income amount],An obligor financial statements must have exactly one after tax Income amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
c50e0769-420d-4d77-88af-8d55aeef0d88,obligor financial statements.Completeness[after tax non cash gain or loss amount],An obligor financial statements must have exactly one after tax non cash gain or loss amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
230144b5-02ce-4a68-a63e-8751e1531f95,obligor financial statements.Completeness[amortisation of goodwill and intangible assets amount],An obligor financial statements must have exactly one amortisation of goodwill and intangible assets amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
41c8de48-e377-47d0-9b43-905d39a7bebb,obligor financial statements.Completeness[bad debt expense amount],An obligor financial statements must have exactly one bad debt expense amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
097b863a-50a7-4b46-a056-033146d9e4a2,obligor financial statements.Completeness[bad debt reserve amount],An obligor financial statements must have exactly one bad debt reserve amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
f4ee2a23-7921-4b34-a091-f5941d61863a,obligor financial statements.Completeness[bank overdraft amount],An obligor financial statements must have exactly one bank overdraft amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
23a59bb8-357b-4a8a-9fb3-ae3e9d062eca,obligor financial statements.Completeness[bonus payable amount],An obligor financial statements must have exactly one bonus payable amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
26cd1089-3037-4ac0-8ea2-e0b529b827d1,obligor financial statements.Completeness[called up share capital amount],An obligor financial statements must have exactly one called up share capital amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
7d64514c-1136-48ce-98c9-370af846ce55,obligor financial statements.Completeness[capital and restricted reserve amount],An obligor financial statements must have exactly one capital and restricted reserve amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
0d7f761d-574b-48fe-8ab0-7cb7e9cc12bc,obligor financial statements.Completeness[capitalized interest amount],An obligor financial statements must have exactly one capitalized interest amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
684068fc-547b-4299-a8fa-2347390a494c,obligor financial statements.Completeness[capital lease asset amount],An obligor financial statements must have exactly one capital lease asset amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
73da5964-ef15-4431-b470-393bcba26e71,obligor financial statements.Completeness[capital lease obligation amount],An obligor financial statements must have exactly one capital lease obligation amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
c8c87421-27f5-4ccf-b285-a5897b85c03a,obligor financial statements.Completeness[capital redemption reserve amount],An obligor financial statements must have exactly one capital redemption reserve amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
2a345d47-1bfb-41cb-9767-7764b8578286,obligor financial statements.Completeness[cash and cash equivalents amount],An obligor financial statements must have exactly one cash and cash equivalents amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
d91fe305-41b3-4935-b0aa-c41005173b2c,obligor financial statements.Completeness[cash flows from financing activity amount],An obligor financial statements must have exactly one cash flows from financing activity amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
7c2c84be-9fc0-41de-8a83-2967865d240c,obligor financial statements.Completeness[cash flows from operating activity amount],An obligor financial statements must have exactly one cash flows from operating activity amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
bbae4bb7-1274-4ae3-a2c0-9d582a016f44,obligor financial statements.Completeness[cash value life insurance amount],An obligor financial statements must have exactly one cash value life insurance amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
f1c58113-a5ac-4dd5-bfaf-79f5400a2aa9,obligor financial statements.Completeness[change in accounts payable amount],An obligor financial statements must have exactly one change in accounts payable amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
58dec605-bb2d-427c-b8a9-63d7cf841a37,obligor financial statements.Completeness[change in accounts receivable amount],An obligor financial statements must have exactly one change in accounts receivable amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
48daf4af-10af-456c-821a-6a892f51f63b,obligor financial statements.Completeness[change in accrued expense amount],An obligor financial statements must have exactly one change in accrued expense amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
bb692ac6-8fff-40fb-8076-eae950b52eea,obligor financial statements.Completeness[change in inventories amount],An obligor financial statements must have exactly one change in inventories amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
f2f979c4-60e9-4326-9517-4361baeb9c8d,obligor financial statements.Completeness[change in other asset amount],An obligor financial statements must have exactly one change in other asset amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
1689f458-a344-4604-8b1f-dfedaa408e6f,obligor financial statements.Completeness[change in other current asset amount],An obligor financial statements must have exactly one change in other current asset amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
2851d85a-ffc4-430a-8d14-32b5f5524de0,obligor financial statements.Completeness[change in other current liability amount],An obligor financial statements must have exactly one change in other current liability amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
5f0c792e-b847-42ef-a279-aa6cbf91ffd8,obligor financial statements.Completeness[change in other liability amount],An obligor financial statements must have exactly one change in other liability amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
5d3e199c-a6df-43ec-b14e-3f47c0feb4c4,obligor financial statements.Completeness[change in prepaid expense amount],An obligor financial statements must have exactly one change in prepaid expense amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
5b40876d-4532-4e92-a2c0-a03af801db3c,obligor financial statements.Completeness[commitment fees amount],An obligor financial statements must have exactly one commitment fees amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
8aa166f4-17ba-45f3-bc40-0e9d5cbf5c9e,obligor financial statements.Completeness[cost of sales amount],An obligor financial statements must have exactly one cost of sales amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
0800f3a2-1ad7-4631-9bd5-a1967d6f0939,obligor financial statements.Completeness[currency translation adjustment amount],An obligor financial statements must have exactly one currency translation adjustment amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
072fc2ef-5540-45d8-9e13-bfda5889b52f,obligor financial statements.Completeness[current asset amount],An obligor financial statements must have exactly one current asset amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
61adb695-56fd-4bae-b8cc-d15aec6a052d,obligor financial statements.Completeness[current liability amount],An obligor financial statements must have exactly one current liability amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
665cb540-e865-4a3d-ada9-864742fb2b3e,obligor financial statements.Completeness[current tax asset amount],An obligor financial statements must have exactly one current tax asset amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
e1185e2b-fca0-4c75-832d-b6fc99a5b190,obligor financial statements.Completeness[current tax liability amount],An obligor financial statements must have exactly one current tax liability amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
05dce721-0f5a-4312-87b4-b9370b6ec4c6,obligor financial statements.Completeness[deferred debt amount],An obligor financial statements must have exactly one deferred debt amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
1aa03198-6868-49f9-8860-053f4ac580cf,obligor financial statements.Completeness[deferred income amount],An obligor financial statements must have exactly one deferred income amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
0913fdc4-4373-48bc-a618-cb14ad31e0ec,obligor financial statements.Completeness[deferred income tax amount],An obligor financial statements must have exactly one deferred income tax amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
d3742b91-5749-4124-b854-2d306a465e11,obligor financial statements.Completeness[deferred interest amount],An obligor financial statements must have exactly one deferred interest  amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
8bbec1f5-4681-4136-aa20-2074247a949c,obligor financial statements.Completeness[deferred interest expense amount],An obligor financial statements must have exactly one deferred interest expense amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
53868d10-dbfa-4c70-a439-9ed6fdab4e07,obligor financial statements.Completeness[deferred tax asset amount],An obligor financial statements must have exactly one deferred tax asset amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
4fd00cb0-2a5f-4a89-bcda-b3d4aec87d2e,obligor financial statements.Completeness[deferred tax liability amount],An obligor financial statements must have exactly one deferred tax liability amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
cd47c5f2-31ff-416e-a2b8-bc90620f8cf0,"obligor financial statements.Completeness[depreciation of property, plant and equipment amount]","An obligor financial statements must have exactly one depreciation of property, plant and equipment amount.",b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
44bb7906-e253-4461-8bcd-6b6306adde6a,obligor financial statements.Completeness[derivative asset amount],An obligor financial statements must have exactly one derivative asset amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
42b6f4da-d55f-4bc8-a51f-940138c48421,obligor financial statements.Completeness[derivative fair value adjustment amount],An obligor financial statements must have exactly one derivative fair value adjustment amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
e6ec0d83-c2a3-4cb9-a5d1-d995c19eb7c8,obligor financial statements.Completeness[derivative liability  amount],An obligor financial statements must have exactly one derivative liability  amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
0562495b-3b90-41bf-b384-74fbca94c69b,obligor financial statements.Completeness[dividend payable amount],An obligor financial statements must have exactly one dividend payable amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
0d7f1003-2e6c-420a-996d-6f5943a1ed17,obligor financial statements.Completeness[dividends to shareholders amount],An obligor financial statements must have exactly one dividends to shareholders amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
f689ae82-6110-45df-ac61-91c39925a985,obligor financial statements.Completeness[dividend  to executive stock option plan trust amount],An obligor financial statements must have exactly one dividend  to executive stock option plan trust amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
13e86c86-54db-4ed0-bd2f-c2a60d19515b,obligor financial statements.Completeness[earnings attributable to minority stockholders amount],An obligor financial statements must have exactly one earnings attributable to minority stockholders amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
f7d07773-fbac-4a77-99be-bb21937cd51c,obligor financial statements.Completeness[earnings before interest and tax amount],An obligor financial statements must have exactly one earnings before interest and tax amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
2804234f-a48f-4e92-81cf-20d3820b0646,obligor financial statements.Completeness[employee benefit expense amount],An obligor financial statements must have exactly one employee benefit expense amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
3028d985-2e14-406e-9f08-08c21862076a,obligor financial statements.Completeness[employee benefit obligation amount],An obligor financial statements must have exactly one employee benefit obligation amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
dfbe3f24-16f0-40c5-83cd-81aa452a0d3f,obligor financial statements.Completeness[employee stock option amount],An obligor financial statements must have exactly one employee stock option amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
73973bc9-0309-44f8-82f4-f313df95fa56,obligor financial statements.Completeness[employee stock option expense amount],An obligor financial statements must have exactly one employee stock option expense amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
0b2e331b-1417-47fe-a380-8dfca5da8a3c,obligor financial statements.Completeness[extraordinary gain or loss amount],An obligor financial statements must have exactly one extraordinary gain or loss amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
3b51fac5-f51a-4ecd-9274-3d589d27d06b,obligor financial statements.Completeness[finished good amount],An obligor financial statements must have exactly one finished good amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
790097a3-4605-4d8d-bc2a-2b8f38f7fbd9,obligor financial statements.Completeness[fixed asset under construction amount],An obligor financial statements must have exactly one fixed asset under construction amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
1aa1e810-54f1-43e7-91f2-ff1b05dd421e,obligor financial statements.Completeness[foreign currency translation amount],An obligor financial statements must have exactly one foreign currency translation amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
41991897-fcd3-49d1-9d5f-f55dc8e56cb3,obligor financial statements.Completeness[free cash flow amount],An obligor financial statements must have exactly one free cash flow amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
4fe6f27b-b2a5-41ff-b3d0-f47b27a37f36,obligor financial statements.Completeness[funds from operation amount],An obligor financial statements must have exactly one funds from operation amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
485230e8-e97a-4788-9f17-47b6ec7571bc,obligor financial statements.Completeness[furniture and fixtures amount],An obligor financial statements must have exactly one furniture and fixtures amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
1b6ef1f5-90ca-47d6-a9ac-db05f6d84808,obligor financial statements.Completeness[gain on derivatives amount],An obligor financial statements must have exactly one gain on derivatives amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
58b4cade-5e41-4684-bed0-cc36b0517248,obligor financial statements.Completeness[gain or loss from deferred hedging amount],An obligor financial statements must have exactly one gain or loss from deferred hedging amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
51aa6b7a-522c-48d4-9a3d-db474a3e0ae6,obligor financial statements.Completeness[gain or loss of prior years from change in accounting principle amount],An obligor financial statements must have exactly one gain or loss of prior years from change in accounting principle amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
6d630227-6b4b-40c4-99e3-3b1979c21813,obligor financial statements.Completeness[gain or loss on disposition of asset amount],An obligor financial statements must have exactly one gain or loss on disposition of asset amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
7be89228-138e-47ff-ac2e-2c8c91f92643,obligor financial statements.Completeness[gain or loss on sale of asset amount],An obligor financial statements must have exactly one gain or loss on sale of asset amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
ffa536ad-16e0-4209-894f-d019d6c38e2b,obligor financial statements.Completeness[general and administration expense amount],An obligor financial statements must have exactly one general and administration expense amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
ed70ab5f-62ba-4245-9a84-8aee545b9934,obligor financial statements.Completeness[goodwill amount],An obligor financial statements must have exactly one goodwill amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
29f7c451-b89f-4d62-9b0d-b30524476505,obligor financial statements.Completeness[goodwill and intangible assets amount],An obligor financial statements must have exactly one goodwill and intangible assets amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
f4182c1d-f252-48d6-94c0-13928dc498f9,obligor financial statements.Completeness[gross profit amount],An obligor financial statements must have exactly one gross profit amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
